STATEFP,COUNTYFP,county_State,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,prienv,prienvOppose,teachGW,teachGWOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose,PerCapitapersonalincome2016,PerCapitapersonalincome2017,PerCapitapersonalincome2018,Percentchangefromprecedingyear2017,Percentchangefromprecedingyear2018,GDP2015,GDP2016,GDP2017,GDP2018,PercentchangeGDPfromprecedingyear2016,PercentchangeGDPfromprecedingyear2017,PercentchangeGDPfromprecedingyear2018,PercentPopulationUnder18,PercentPopulationOver65,PercentNonwhite,PercentofPopulationBelowPovertyLevel,PublicSupplytotalwithdrawalstotalfreshsalineinMgald,PublicSupplytotalwithdrawalstotalfreshsaline,IndustrialselfsuppliedtotalwithdrawalstotalfreshsalineMgald,Domestictotalselfsuppliedwithdrawalsfresh,IndustrialselfsuppliedtotalwithdrawalstotalfreshsalineinMgald,Industrialselfsuppliedtotalwithdrawalstotalfreshsaline,IrrigationtotalwithdrawalsfreshinMgald,Irrigationtotalwithdrawalsfresh,Irrigationacresirrigatedtotalinthousandacres,IrrigationCropgroundwaterwithdrawalsfreshinMgald,IrrigationCropgroundwaterwithdrawalsfresh,IrrigationCropsurfacewaterwithdrawalsfreshinMgald,IrrigationCropsurfacewaterwithdrawalsfresh,IrrigationCroptotalwithdrawalsfreshinMgald,IrrigationCropacresirrigatedtotalinthousandacres,IrrigationCropacresirrigatedtotal,IrrigationGolftotalwithdrawalsfreshinMgald,IrrigationGolfacresirrigatedtotalinthousandacres,IrrigationGolfacresirrigatedtotal,LivestocktotalwithdrawalsfreshinMgald,Livestocktotalwithdrawalsfresh,AquaculturetotalwithdrawalstotalfreshsalineinMgald,Aquaculturetotalwithdrawalstotalfreshsaline,ThermoelectrictotalwithdrawalstotalfreshsalineMgald,Miningtotalwithdrawalstotalfreshsaline,ThermoelectrictotalwithdrawalstotalfreshsalineinMgald,ThermoelectriconcethroughtotalwithdrawalsfreshsalineMgal,Thermoelectriconcethroughpowergeneratedgigawatthours,ThermoelectricrecirculatingtotalwithdrawalsfreshsalineMg,Thermoelectricrecirculatingpowergeneratedgigawatthours,ThermoelectricrecirculatingtotalwithdrawalstotalfreshsalineinMg,Thermoelectricrecirculatingpowergeneratedingigawatthours,TotalgroundwaterwithdrawalstotalfreshsalineinMgald,Totalgroundwaterwithdrawalstotalfreshsaline,TotalsurfacewaterwithdrawalstotalfreshsalineinMgald,Totalsurfacewaterwithdrawalstotalfreshsaline,TOTALWITHDRAWALSGWSF,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,Laborforcepersons,Employedpersons,Unemployedpersons,UnemploymentRate,Agricultureforestryfishingandhuntingandmining,AgricultureforestryfishingandhuntingandminingPCT,Agricultureforestryfishingandhunting,AgricultureforestryfishingandhuntingPCT,AgricultureMiningquarryingandoilandgasextraction,AgricultureMiningquarryingandoilandgasextractionPCT,Construction,ConstructionPCT,Manufacturing,ManufacturingPCT,Wholesaletrade,WholesaletradePCT,Retailtrade,RetailtradePCT,Transportationandwarehousingandutilities,TransportationandwarehousingandutilitiesPCT,Transportationandwarehousing,TransportationandwarehousingPCT,Utilities,UtilitiesPCT,Information,InformationPCT,Financeandinsuranceandrealestateandrentalandleasing,FinanceandinsuranceandrealestateandrentalandleasingPCT,Financeandinsurance,FinanceandinsurancePCT,Realestateandrentalandleasing,RealestateandrentalandleasingPCT,Professionalscientificandmanagementandadministrativeandwaste,ProfessionalscientificandmanagementandadministrativeandwastePCT,Professionalscientificandtechnicalservices,ProfessionalscientificandtechnicalservicesPCT,Managementofcompaniesandenterprises,ManagementofcompaniesandenterprisesPCT,Administrativeandsupportandwastemanagementservices,AdministrativeandsupportandwastemanagementservicesPCT,Educationalservicesandhealthcareandsocialassistance,EducationalservicesandhealthcareandsocialassistancePCT,Educationalservices,EducationalservicesPCT,Healthcareandsocialassistance,HealthcareandsocialassistancePCT,Artsentertainmentandrecreationandaccommodationandfoodservice,ArtsentertainmentandrecreationandaccommodationandfoodservicePCT,Artsentertainmentandrecreation,ArtsentertainmentandrecreationPCT,Accommodationandfoodservices,AccommodationandfoodservicesPCT,Otherservicesexceptpublicadministration,OtherservicesexceptpublicadministrationPCT,Publicadministration,PublicadministrationPCT,Populationpersquaremile2010,count_property,count_fema_sfha,pct_fema_sfha,count_fs_risk_2020_5,pct_fs_risk_2020_5,count_fs_risk_2050_5,pct_fs_risk_2050_5,count_fs_risk_2020_100,pct_fs_risk_2020_100,count_fs_risk_2050_100,pct_fs_risk_2050_100,count_fs_risk_2020_500,pct_fs_risk_2020_500,count_fs_risk_2050_500,pct_fs_risk_2050_500,count_fs_fema_difference_2020,pct_fs_fema_difference_2020,avg_risk_score_all,avg_risk_score_2_10,avg_risk_fsf_2020_100,avg_risk_fsf_2020_500,avg_risk_score_sfha,avg_risk_score_no_sfha,count_floodfactor1,count_floodfactor2,count_floodfactor3,count_floodfactor4,count_floodfactor5,count_floodfactor6,count_floodfactor7,count_floodfactor8,count_floodfactor9,count_floodfactor10,TotalemploymentnumberofjobsUmp,WageandsalaryemploymentUmp,ProprietorsemploymentUmp,FarmproprietorsemploymentUmp,NonfarmproprietorsemploymentUmp,FarmemploymentUmp,NonfarmemploymentUmp,PrivatenonfarmemploymentUmp,ForestryfishingandrelatedactivitiesUmp,MiningquarryingandoilandgasextractionUmp,UtilitiesUmp,ConstructionUmp,ManufacturingUmp,WholesaletradeUmp,RetailtradeUmp,TransportationandwarehousingUmp,InformationUmp,FinanceandinsuranceUmp,RealestateandrentalandleasingUmp,ProfessionalscientificandtechnicalservicesUmp,ManagementofcompaniesandenterprisesUmp,AdministrativeandsupportandwastemanagementandremediationservUmp,EducationalservicesUmp,HealthcareandsocialassistanceUmp,ArtsentertainmentandrecreationUmp,AccommodationandfoodservicesUmp,OtherservicesexceptgovernmentandgovernmententerprisesUmp,GovernmentandgovernmententerprisesUmp,FederalcivilianUmp,MilitaryUmp,StateandlocalUmp,StategovernmentUmp,LocalgovernmentUmp
1,1,autauga_alabama,0.18,0.82,0.27,0.75,0.41,0.57,0.25,0.63,0.26,0.54,0.23,0.65,0.27,0.62,0.22,0.64,0.19,0.64,0.29,0.68,0.25,0.75,0.85,0.15,0.62,0.36,0.28,0.69,0.36,0.6,0.32,0.66,0.38,0.61,0.23,0.74,0.24,0.66,0.18,0.82,0.21,0.72,0.16,0.84,0.14,0.75,0.18,0.76,0.28,0.7,0.2,0.69,0.19,0.73,0.22,0.78,0.3,0.67,0.11,0.14,0.1,0.51,0.27,0,0,0,0,0.28,0.4,0.37,0.59,0.21,0.24,0.23,0,0.06,0.02,0.01,0.03,0.62,0,0.06,0,0,1,0,0,0,0,0.96,0,0.01,0.04,0,0,0,0,0.02,0.04,0,0.21,0.27,0,0,0.02,0.27,0.01,0.19,0.01,0.81,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.11,0.16,0.1,0.1,0.1,0.18,0.09,0.53,0.22,0.15,0.14,0.26,0.24,0.42,0.09,0.4,0.22,0.42,0.33,0.23,0.27,0.16,0.18,0.13,0.11,0.16,0.15,0.1,0.09,0.12,0.14,0.19,0.17,NaN,NaN,0.17,0.15,0.55,0.21,0.49,0.19,0.34,0.18,0.08,0.08,0.08,0.07,0.18,0.14,0.25,0.16,0.36,0.2,0,0.01,0.01,0.06,0.01,0.04,0.01,0.04,0.01,0.1,0.01,0.09,0.01,0.11,0.01,0.12,0.28,0.63,0.08,0.48,0.59,0.51,0.43,0.07,0.01,0,0,0,0,0.01,0.02,0.01,0.01,0.01,0,0,0,0.06,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1,3,baldwin_alabama,0.28,0.72,0.25,0.79,0.37,0.62,0.26,0.69,0.31,0.59,0.3,0.66,0.27,0.67,0.27,0.66,0.24,0.68,0.26,0.7,0.26,0.74,0.8,0.18,0.63,0.34,0.3,0.66,0.37,0.58,0.42,0.57,0.35,0.66,0.26,0.72,0.27,0.71,0.15,0.81,0.18,0.85,0.21,0.79,0.13,0.82,0.18,0.82,0.29,0.75,0.23,0.7,0.26,0.67,0.19,0.81,0.35,0.72,0.13,0.15,0.12,0.52,0.28,0.01,0.01,0.01,0.01,0.3,0.47,0.37,0.52,0.3,0.14,0.19,0.02,0.28,0.1,0.03,0,0,0.03,0.69,0.02,0.03,0.87,0.01,0.13,0.03,0.02,0.9,0.05,0.12,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.87,0,0.13,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.11,0.16,0.09,0.1,0.09,0.49,0.21,0.39,0.12,0.16,0.13,0.27,0.22,0.44,0.08,0.37,0.18,0.34,0.23,0.29,0.3,0.2,0.2,0.15,0.11,0.19,0.15,0.13,0.1,0.14,0.14,0.2,0.16,NaN,NaN,0.17,0.13,0.59,0.2,0.52,0.17,0.39,0.17,0.08,0.07,0.09,0.07,0.17,0.12,0.3,0.17,0.35,0.16,0,0.06,0.07,0.15,0.08,0.06,0.1,0.11,0.11,0.2,0.11,0.2,0.07,0.21,0.08,0.24,0.3,0.63,0.18,0.49,0.6,0.56,0.66,0.08,0.05,0.03,0.03,0.02,0.05,0.08,0.13,0.11,0.09,0.07,0.02,0.02,0.02,0.14,0.02,0.05,0.02,0.02,0.02,0,0.02,0.03,0.01,0.01,0.03,0.01,0,0.01,0.03,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0,0.01,0.02,0.01,0.02
1,5,barbour_alabama,0.22,0.78,0.53,0.46,0.58,0.39,0.61,0.31,0.56,0.26,0.5,0.33,0.48,0.27,0.42,0.43,0.41,0.42,0.46,0.48,0.44,0.56,0.72,0.25,0.53,0.43,0.43,0.52,0.49,0.44,0.23,0.75,0.59,0.37,0.61,0.37,0.49,0.29,0.35,0.68,0.33,0.36,0.43,0.57,0.45,0.37,0.43,0.38,0.47,0.32,0.35,0.35,0.4,0.35,0.56,0.44,0.51,0.35,0.07,0.1,0.07,0.54,0.31,0,0,0,0,0.26,0.46,0.38,0.5,0.27,0.56,0.44,0,0.36,0.01,0.01,0,0.17,0,0.33,0,0,0.23,0,0.77,0,0,0.93,0.01,0.02,0.07,0.01,0.05,0,0.04,0,0.05,0,0,0,0,0,0,0,0,0.67,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.07,0.05,0.08,0.1,NaN,NaN,0.28,0.13,0.11,0.13,0.13,0.15,0.4,0.11,0.32,0.22,0.31,0.3,0.26,0.37,0.52,0.71,0.08,0.08,0.11,0.13,0.03,0.04,0.06,0.09,0.19,0.2,NaN,NaN,0.07,0.08,0.46,0.22,0.48,0.23,0.23,0.15,0.07,0.09,0.08,0.09,0.16,0.16,0.23,0.19,0.24,0.17,0,0.01,0,0.04,0.01,0.04,0.01,0.04,0.01,0.08,0.01,0.07,0,0.08,0,0.09,0.28,0.63,0.07,0.56,0.67,0.62,0.36,0.06,0.01,0,0,0,0,0,0.02,0.01,0,0.01,0,0,0,0.08,0,0.03,0,0,0.01,0,NaN,0,0.01,NaN,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0.01,0
1,7,bibb_alabama,0.15,0.85,0.29,0.74,0.39,0.59,0.25,0.63,0.25,0.55,0.22,0.62,0.24,0.59,0.18,0.71,0.16,0.7,0.23,0.72,0.21,0.78,0.86,0.13,0.7,0.26,0.25,0.71,0.28,0.66,0.28,0.7,0.33,0.65,0.27,0.71,0.22,0.65,0.14,0.85,0.18,0.68,0.15,0.84,0.17,0.7,0.17,0.73,0.25,0.69,0.15,0.7,0.17,0.69,0.23,0.77,0.31,0.65,0.05,0.08,0.05,0.5,0.29,0,0,0,0,0.27,0.45,0.36,0.49,0.23,0.24,0.23,0,0.88,0.01,0.03,0,0,0,0.03,0,0,1,0,0,0,0,0.38,0,0.01,0.63,0,0.01,0,0,0,0.05,0,0,0,0,0,0,0,0,0.97,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.28,0.19,0.16,0.17,0.28,0.15,0.46,0.2,0.12,0.11,0.32,0.31,0.57,0.14,0.36,0.21,0.38,0.31,0.23,0.28,0.05,0.07,0.09,0.08,0.09,0.08,0.12,0.11,0.08,0.09,0.14,0.13,NaN,NaN,0.14,0.13,0.4,0.15,0.54,0.22,0.26,0.14,0.06,0.06,NaN,NaN,0.13,0.11,0.36,0.25,0.36,0.21,0,0.01,0,0.06,0.01,0.07,0.01,0.07,0.01,0.1,0.01,0.09,0,0.1,0,0.11,0.28,0.63,0.1,0.68,0.74,0.69,0.37,0.08,0.01,0,0,0,0,0,0.01,0.01,0.01,0.01,0,0,0,0.03,0,0.01,0,0,NaN,NaN,NaN,0,0,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,0,0,NaN,0,0,0,0,0,0
1,9,blount_alabama,0.15,0.85,0.14,0.91,0.31,0.68,0.07,0.86,0.11,0.73,0.12,0.79,0.19,0.8,0.09,0.84,0.08,0.84,0.12,0.85,0.12,0.86,0.91,0.09,0.74,0.22,0.16,0.81,0.19,0.76,0.35,0.64,0.2,0.8,0.05,0.92,0.09,0.91,0.09,0.85,0.13,0.82,0.04,0.96,0.03,0.9,0.05,0.96,0.16,0.9,0.09,0.88,0.09,0.88,0.08,0.92,0.2,0.87,0.07,0.1,0.07,0.53,0.29,0,0,0,0,0.24,0.5,0.37,0.56,0.27,0.05,0.27,0.05,0.95,0.04,0.01,0,0,0,0.02,0,0,0.57,0,0.43,0,0,0.56,0.01,0.02,0.44,0.02,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0.08,0.02,0.92,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0.11,0.11,0.07,0.08,0.08,0.21,0.1,0.4,0.16,0.15,0.14,0.27,0.26,0.45,0.1,0.4,0.22,0.35,0.28,0.32,0.38,0.13,0.15,0.14,0.12,0.17,0.16,0.12,0.11,0.13,0.15,0.17,0.15,NaN,NaN,0.22,0.2,0.56,0.22,0.55,0.22,0.38,0.2,0.06,0.06,0.03,0.03,0.16,0.13,0.29,0.19,0.29,0.16,0,0.02,0,0.02,0.03,0.08,0.02,0.08,0.02,0.11,0.02,0.1,0.01,0.11,0.01,0.12,0.29,0.67,0.11,0.69,0.77,0.72,0.63,0.1,0.02,0,0,0,0,0.01,0.03,0.02,0.01,0.03,0,0,0,0.19,0,0.06,0,0,NaN,NaN,NaN,0.01,0,0,0,NaN,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0
1,11,bullock_alabama,0.29,0.71,0.73,0.25,0.74,0.23,0.87,0.06,0.8,0.04,0.69,0.13,0.68,0.07,0.58,0.19,0.6,0.19,0.62,0.31,0.63,0.37,0.53,0.42,0.33,0.64,0.55,0.4,0.61,0.34,0.17,0.79,0.8,0.15,0.84,0.15,0.66,0.08,0.5,0.51,0.48,0.1,0.62,0.37,0.69,0.1,0.66,0.11,0.66,0.07,0.51,0.14,0.58,0.14,0.84,0.16,0.66,0.13,0.04,0.08,0.04,0.52,0.3,0,0,0,0,0.34,0.42,0.37,0.49,0.23,0.81,0.51,0,0.48,0,0.02,0,0,0,0.46,0,0,0.5,0,0.5,0,0,0.96,0,0,0.04,0,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0.72,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.09,0.08,0.09,0.13,NaN,NaN,0.33,0.17,0.11,0.13,0.16,0.2,0.47,0.15,0.23,0.17,0.22,0.23,0.34,0.52,NaN,NaN,0.04,0.04,0.04,0.05,0.07,0.08,0.16,0.22,0.41,0.47,NaN,NaN,0.28,0.32,0.3,0.15,0.27,0.14,0.19,0.13,0.07,0.09,0.26,0.3,0.04,0.05,0.11,0.09,0.21,0.17,0,0,0,0.09,0,0.05,0,0.05,0,0.08,0,0.07,0,0.08,0,0.08,0.28,0.59,0.07,0.62,0.68,0.65,0.22,0.06,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.04,0,0.03,0,0,0,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0
1,13,butler_alabama,0.2,0.8,0.51,0.49,0.55,0.42,0.54,0.35,0.5,0.3,0.4,0.4,0.41,0.35,0.35,0.46,0.33,0.46,0.44,0.51,0.42,0.58,0.74,0.24,0.53,0.44,0.4,0.56,0.49,0.46,0.23,0.75,0.56,0.41,0.54,0.43,0.43,0.36,0.29,0.72,0.29,0.45,0.35,0.65,0.36,0.44,0.36,0.45,0.41,0.39,0.31,0.41,0.35,0.42,0.48,0.52,0.47,0.4,0.08,0.11,0.08,0.53,0.3,0,0,0,0,0.25,0.46,0.36,0.54,0.29,0.5,0.44,0,0.56,0.01,0.07,0,0.05,0,0.24,0,0,1,0,0,0,0,0.07,0.01,0.02,0.93,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.14,0.1,0.14,0.17,0.14,0.08,0.28,0.12,0.1,0.1,0.31,0.34,0.32,0.09,0.32,0.21,0.37,0.34,0.18,0.26,0.11,0.14,0.09,0.09,0.1,0.11,0.12,0.12,0.09,0.11,0.17,0.18,NaN,NaN,0.13,0.14,0.46,0.21,0.53,0.24,0.31,0.19,0.06,0.07,0.03,0.03,0.16,0.15,0.29,0.23,0.29,0.2,0,0.01,0,0.04,0.01,0.06,0.01,0.06,0.01,0.09,0.01,0.08,0,0.09,0,0.09,0.28,0.64,0.08,0.65,0.69,0.67,0.34,0.07,0.01,0,0,0,0,0,0.01,0.01,0.01,0.01,0,0,0,0.06,0,0.02,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0
1,15,calhoun_alabama,0.23,0.78,0.34,0.68,0.47,0.51,0.32,0.58,0.32,0.49,0.3,0.58,0.29,0.55,0.26,0.6,0.24,0.61,0.34,0.6,0.33,0.66,0.76,0.23,0.58,0.39,0.32,0.65,0.39,0.56,0.32,0.66,0.41,0.57,0.37,0.6,0.31,0.61,0.25,0.72,0.25,0.62,0.24,0.76,0.19,0.69,0.23,0.68,0.32,0.61,0.24,0.59,0.25,0.6,0.3,0.7,0.38,0.6,0.08,0.11,0.08,0.52,0.28,0.01,0.01,0.01,0.01,0.28,0.46,0.35,0.52,0.25,0.27,0.32,0.02,0.82,0.02,0.01,0,0.04,0,0.1,0,0,0,0,1,0,0,0.59,0.02,0.04,0.41,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0.8,0,0.2,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.12,0.09,0.12,0.13,0.19,0.11,0.32,0.14,0.14,0.14,0.29,0.31,0.36,0.09,0.32,0.2,0.27,0.24,0.23,0.31,0.08,0.1,0.13,0.13,0.17,0.19,0.1,0.1,0.11,0.14,0.15,0.15,NaN,NaN,0.14,0.15,0.47,0.21,0.51,0.23,0.32,0.19,0.06,0.07,0.06,0.06,0.13,0.13,0.16,0.12,0.34,0.23,0,0.03,0.02,0.06,0.05,0.08,0.04,0.08,0.05,0.17,0.05,0.16,0.03,0.18,0.03,0.19,0.3,0.68,0.15,0.57,0.64,0.6,0.62,0.13,0.03,0.01,0.01,0.01,0.02,0.02,0.12,0.07,0.04,0.04,0.01,0.01,0.01,0.09,0.01,0.03,0.01,0.01,NaN,NaN,0.01,0.01,0.02,0.01,0.01,0,0,0,0,0,0,0.01,0,0.01,0,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01
1,17,chambers_alabama,0.17,0.83,0.47,0.52,0.54,0.44,0.49,0.4,0.46,0.33,0.37,0.4,0.39,0.36,0.35,0.47,0.32,0.5,0.43,0.52,0.4,0.6,0.75,0.23,0.56,0.41,0.34,0.62,0.47,0.48,0.21,0.76,0.51,0.46,0.5,0.47,0.4,0.4,0.24,0.78,0.29,0.49,0.31,0.69,0.3,0.5,0.3,0.52,0.37,0.45,0.26,0.47,0.31,0.45,0.43,0.57,0.44,0.45,0.07,0.1,0.07,0.49,0.28,0,0,0,0,0.34,0.45,0.34,0.51,0.3,0.44,0.33,0,0.82,0.02,0.09,0,0,0,0.04,0,0,1,0,0,0,0,0.67,0,0,0.33,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.09,0.06,0.09,0.1,NaN,NaN,0.37,0.16,0.12,0.11,0.2,0.21,0.39,0.1,0.27,0.16,0.27,0.23,0.27,0.34,0.13,0.16,0.16,0.14,0.18,0.19,0.16,0.15,0.09,0.11,0.14,0.13,NaN,NaN,0.15,0.15,0.43,0.17,0.47,0.2,0.27,0.15,0.05,0.06,0.69,0.67,0.1,0.09,0.2,0.14,0.2,0.12,0,0.01,0,0.04,0.01,0.02,0,0.03,0.01,0.06,0,0.05,0,0.07,0,0.07,0.28,0.62,0.05,0.52,0.66,0.55,0.39,0.04,0.01,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0.05,0,0.02,0,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
1,19,cherokee_alabama,0.17,0.83,0.24,0.81,0.35,0.64,0.12,0.77,0.14,0.68,0.17,0.75,0.17,0.76,0.15,0.78,0.12,0.78,0.18,0.79,0.14,0.85,0.91,0.09,0.73,0.23,0.22,0.75,0.24,0.7,0.35,0.64,0.26,0.72,0.18,0.8,0.17,0.83,0.12,0.85,0.16,0.83,0.1,0.89,0.08,0.84,0.1,0.88,0.19,0.84,0.11,0.83,0.13,0.82,0.16,0.84,0.27,0.79,0.07,0.11,0.07,0.52,0.3,0,0,0,0,0.23,0.47,0.4,0.47,0.34,0.07,0.27,0,0.43,0.02,0.07,0,0,0,0.38,0,0,0,0,1,0,0,0.95,0,0.01,0.05,0.01,0.05,0,0.07,0,0,0,0,0,0,0,0,0,0,0.48,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.09,0.12,0.14,NaN,NaN,0.33,0.14,0.13,0.13,0.32,0.34,0.51,0.14,0.25,0.15,0.24,0.21,0.18,0.23,0.11,0.15,0.13,0.12,0.15,0.16,0.31,0.3,0.12,0.14,0.18,0.17,NaN,NaN,0.13,0.13,0.5,0.22,0.47,0.21,0.34,0.2,0.04,0.04,0.13,0.13,0.07,0.07,0.28,0.21,0.31,0.2,0,0.01,0.03,0.22,0.04,0.13,0.03,0.13,0.04,0.28,0.03,0.25,0.02,0.29,0.02,0.29,0.28,0.64,0.24,0.59,0.63,0.59,0.6,0.12,0.01,0,0,0,0.01,0.02,0.06,0.04,0.02,0.04,0,0,0,0.08,0,0.03,0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0
